ESSENCE,DHP,GROUPE,DER,ScF1,ScF2,ScF3,ScF4,PATE,CARIE,NU,BM,AUTRE
PIB,40,PIB-PIR 24 +  ,0,10.33771,27.62664,42.77674,0,14.25891,3,2,0,0
PIB,42,PIB-PIR 24 +  ,0,10.89003,26.11836,44.71109,0,13.28052,3,2,0,0
PIB,44,PIB-PIR 24 +  ,0,11.43519,24.62963,46.62037,0,12.31481,3,2,0,0
PIB,46,PIB-PIR 24 +  ,0,12.17493,23.55005,47.72217,0,11.55285,3,2,0,0
PIB,48,PIB-PIR 24 +  ,0,12.93006,22.44802,48.84688,0,10.77505,3,2,0,0
PIB,50,PIB-PIR 24 +  ,0,13.98949,21.77173,51.04776,0,10.19102,1,2,0,0
PIB,52,PIB-PIR 24 +  ,0,14.79344,20.59846,52.24517,0,9.362934,1,2,0,0
PIB,54,PIB-PIR 24 +  ,0,15.61463,19.4,53.46829,0,8.517074,1,2,0,0
PIB,56,PIB-PIR 24 +  ,0,16.45365,18.17554,54.71795,0,7.65286,1,2,0,0
PIB,58,PIB-PIR 24 +  ,0,17.31107,16.92423,55.99501,0,6.769691,1,2,0,0
PIB,60,PIB-PIR 24 +  ,0,18.1875,15.64516,57.3004,0,5.866935,1,2,0,0
PIB,62,PIB-PIR 24 +  ,0,19.08359,14.33741,58.63507,0,4.943935,1,2,0,0
PIB,64,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,66,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,68,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,70,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,72,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,74,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,76,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,78,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,80,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,82,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,84,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,86,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,88,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,90,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,92,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,94,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,96,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,98,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,100,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,102,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,104,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,106,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,108,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,110,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,112,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,114,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,116,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,118,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,120,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,122,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,124,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,126,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,128,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,130,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,132,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,134,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,136,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,138,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,140,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,142,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,144,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,146,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,148,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,150,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,152,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,154,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,156,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,158,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIB,160,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PID,10,SEPM  ,0,0,0,0,0,70,3,27,0,0
PID,12,SEPM  ,0,0,0,0,0,87,3,10,0,0
PID,14,SEPM  ,0,0,0,8,0,83,3,6,0,0
PID,16,SEPM  ,0,0,0,44,0,49,3,4,0,0
PID,18,SEPM  ,0,0,0,63,0,31,3,3,0,0
PID,20,SEPM  ,0,0,0,74,0,21,3,2,0,0
PID,22,SEPM  ,0,0,0,81,0,14,3,2,0,0
PID,24,SEPM  ,0,0,0,85,0,10,3,2,0,0
PID,26,SEPM  ,0,0,0,87,0,8,3,2,0,0
PID,28,SEPM  ,0,0,0,89,0,6,3,2,0,0
PID,30,SEPM  ,0,0,0,91,0,4,3,2,0,0
PID,32,SEPM  ,0,0,0,92,0,3,3,2,0,0
PID,34,SEPM  ,0,0,0,94,0,2,3,1,0,0
PID,36,SEPM  ,0,0,0,94,0,2,3,1,0,0
PID,38,SEPM  ,0,0,0,95,0,1,3,1,0,0
PID,40,SEPM  ,0,0,0,95,0,1,3,1,0,0
PID,42,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,44,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,46,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,48,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,50,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,52,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,54,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,56,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,58,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,60,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,62,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,64,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,66,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,68,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,70,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,72,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,74,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,76,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,78,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,80,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,82,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,84,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,86,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,88,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,90,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,92,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,94,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,96,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,98,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,100,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,102,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,104,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,106,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,108,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,110,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,112,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,114,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,116,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,118,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,120,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,122,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,124,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,126,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,128,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,130,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,132,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,134,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,136,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,138,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,140,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,142,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,144,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,146,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,148,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,150,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,152,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,154,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,156,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,158,SEPM  ,0,0,0,96,0,0,3,1,0,0
PID,160,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,10,SEPM  ,0,0,0,0,0,70,3,27,0,0
PIG,12,SEPM  ,0,0,0,0,0,87,3,10,0,0
PIG,14,SEPM  ,0,0,0,8,0,83,3,6,0,0
PIG,16,SEPM  ,0,0,0,44,0,49,3,4,0,0
PIG,18,SEPM  ,0,0,0,63,0,31,3,3,0,0
PIG,20,SEPM  ,0,0,0,74,0,21,3,2,0,0
PIG,22,SEPM  ,0,0,0,81,0,14,3,2,0,0
PIG,24,SEPM  ,0,0,0,85,0,10,3,2,0,0
PIG,26,SEPM  ,0,0,0,87,0,8,3,2,0,0
PIG,28,SEPM  ,0,0,0,89,0,6,3,2,0,0
PIG,30,SEPM  ,0,0,0,91,0,4,3,2,0,0
PIG,32,SEPM  ,0,0,0,92,0,3,3,2,0,0
PIG,34,SEPM  ,0,0,0,94,0,2,3,1,0,0
PIG,36,SEPM  ,0,0,0,94,0,2,3,1,0,0
PIG,38,SEPM  ,0,0,0,95,0,1,3,1,0,0
PIG,40,SEPM  ,0,0,0,95,0,1,3,1,0,0
PIG,42,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,44,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,46,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,48,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,50,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,52,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,54,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,56,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,58,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,60,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,62,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,64,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,66,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,68,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,70,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,72,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,74,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,76,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,78,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,80,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,82,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,84,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,86,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,88,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,90,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,92,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,94,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,96,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,98,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,100,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,102,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,104,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,106,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,108,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,110,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,112,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,114,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,116,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,118,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,120,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,122,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,124,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,126,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,128,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,130,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,132,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,134,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,136,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,138,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,140,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,142,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,144,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,146,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,148,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,150,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,152,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,154,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,156,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,158,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIG,160,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIR,10,PIB-PIR 10-22  ,0,0,0,0,0,62,2,36,0,0
PIR,12,PIB-PIR 10-22  ,0,0,0,0,0,80,2,18,0,0
PIR,14,PIB-PIR 10-22  ,0,0,0,0,0,87,2,11,0,0
PIR,16,PIB-PIR 10-22  ,0,0,0,0,0,90,2,8,0,0
PIR,18,PIB-PIR 10-22  ,0,0,0,0,0,90,2,8,0,0
PIR,20,PIB-PIR 10-22  ,0,0,0,0,0,90,2,8,0,0
PIR,22,PIB-PIR 10-22  ,0,0,0,0,0,90,2,8,0,0
PIR,24,PIB-PIR 24 +  ,0,0,20.72727,48.54546,0,20.72727,2,8,0,0
PIR,26,PIB-PIR 24 +  ,0,0,22.43478,47.21739,0,20.34783,2,8,0,0
PIR,28,PIB-PIR 24 +  ,0,0,24,46,0,20,2,8,0,0
PIR,30,PIB-PIR 24 +  ,0,0,26.13699,44.63014,0,19.23288,2,8,0,0
PIR,32,PIB-PIR 24 +  ,0,0,28.21622,43.2973,0,18.48649,2,8,0,0
PIR,34,PIB-PIR 24 +  ,0,0,31.92,44.33333,0,18.74667,2,3,0,0
PIR,36,PIB-PIR 24 +  ,0,0,34,43,0,18,2,3,0,0
PIR,38,PIB-PIR 24 +  ,0,0,34,43,0,18,2,3,0,0
PIR,40,PIB-PIR 24 +  ,0,10.33771,27.62664,42.77674,0,14.25891,3,2,0,0
PIR,42,PIB-PIR 24 +  ,0,10.89003,26.11836,44.71109,0,13.28052,3,2,0,0
PIR,44,PIB-PIR 24 +  ,0,11.43519,24.62963,46.62037,0,12.31481,3,2,0,0
PIR,46,PIB-PIR 24 +  ,0,12.17493,23.55005,47.72217,0,11.55285,3,2,0,0
PIR,48,PIB-PIR 24 +  ,0,12.93006,22.44802,48.84688,0,10.77505,3,2,0,0
PIR,50,PIB-PIR 24 +  ,0,13.98949,21.77173,51.04776,0,10.19102,1,2,0,0
PIR,52,PIB-PIR 24 +  ,0,14.79344,20.59846,52.24517,0,9.362934,1,2,0,0
PIR,54,PIB-PIR 24 +  ,0,15.61463,19.4,53.46829,0,8.517074,1,2,0,0
PIR,56,PIB-PIR 24 +  ,0,16.45365,18.17554,54.71795,0,7.65286,1,2,0,0
PIR,58,PIB-PIR 24 +  ,0,17.31107,16.92423,55.99501,0,6.769691,1,2,0,0
PIR,60,PIB-PIR 24 +  ,0,18.1875,15.64516,57.3004,0,5.866935,1,2,0,0
PIR,62,PIB-PIR 24 +  ,0,19.08359,14.33741,58.63507,0,4.943935,1,2,0,0
PIR,64,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,66,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,68,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,70,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,72,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,74,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,76,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,78,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,80,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,82,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,84,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,86,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,88,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,90,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,92,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,94,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,96,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,98,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,100,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,102,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,104,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,106,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,108,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,110,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,112,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,114,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,116,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,118,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,120,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,122,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,124,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,126,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,128,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,130,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,132,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,134,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,136,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,138,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,140,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,142,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,144,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,146,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,148,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,150,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,152,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,154,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,156,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,158,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIR,160,PIB-PIR 24 +  ,0,20,13,60,0,4,1,2,0,0
PIS,10,SEPM  ,0,0,0,0,0,70,3,27,0,0
PIS,12,SEPM  ,0,0,0,0,0,87,3,10,0,0
PIS,14,SEPM  ,0,0,0,8,0,83,3,6,0,0
PIS,16,SEPM  ,0,0,0,44,0,49,3,4,0,0
PIS,18,SEPM  ,0,0,0,63,0,31,3,3,0,0
PIS,20,SEPM  ,0,0,0,74,0,21,3,2,0,0
PIS,22,SEPM  ,0,0,0,81,0,14,3,2,0,0
PIS,24,SEPM  ,0,0,0,85,0,10,3,2,0,0
PIS,26,SEPM  ,0,0,0,87,0,8,3,2,0,0
PIS,28,SEPM  ,0,0,0,89,0,6,3,2,0,0
PIS,30,SEPM  ,0,0,0,91,0,4,3,2,0,0
PIS,32,SEPM  ,0,0,0,92,0,3,3,2,0,0
PIS,34,SEPM  ,0,0,0,94,0,2,3,1,0,0
PIS,36,SEPM  ,0,0,0,94,0,2,3,1,0,0
PIS,38,SEPM  ,0,0,0,95,0,1,3,1,0,0
PIS,40,SEPM  ,0,0,0,95,0,1,3,1,0,0
PIS,42,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,44,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,46,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,48,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,50,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,52,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,54,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,56,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,58,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,60,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,62,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,64,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,66,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,68,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,70,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,72,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,74,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,76,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,78,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,80,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,82,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,84,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,86,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,88,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,90,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,92,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,94,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,96,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,98,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,100,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,102,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,104,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,106,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,108,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,110,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,112,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,114,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,116,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,118,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,120,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,122,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,124,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,126,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,128,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,130,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,132,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,134,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,136,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,138,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,140,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,142,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,144,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,146,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,148,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,150,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,152,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,154,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,156,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,158,SEPM  ,0,0,0,96,0,0,3,1,0,0
PIS,160,SEPM  ,0,0,0,96,0,0,3,1,0,0
PRU,10,PRU - THO  ,0,0,0,0,0,62,2,36,0,0
PRU,12,PRU - THO  ,0,0,0,0,0,90,2,8,0,0
PRU,14,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,16,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,18,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,20,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,22,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,24,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,26,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,28,PRU - THO  ,0,0,0,0,0,97,2,1,0,0
PRU,30,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,32,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,34,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,36,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,38,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,40,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,42,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,44,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
PRU,46,PRU - THO  ,0,0,0,50,0,47,2,1,0,0
